kod,year_month,total_sales,balance
ЦБ022100,2022-09,4.0,7.0
ЦБ022100,2022-10,2.0,7.0
ЦБ022100,2022-11,1.0,4.0
ЦБ022100,2022-12,3.0,7.0
ЦБ022100,2023-01,2.0,8.0
ЦБ022100,2023-02,2.0,10.0
ЦБ022100,2023-04,3.0,5.0
ЦБ022100,2023-07,1.0,3.0
ЦБ022100,2024-01,1.0,1.0
ЦБ022100,2024-02,1.0,1.0
ЦБ022101,2022-01,1.0,0.0
ЦБ022101,2023-08,1.0,0.0
ЦБ022101,2023-10,1.0,3.0
ЦБ022101,2024-02,1.0,2.0
ЦБ022101,2024-04,1.0,2.0
ЦБ022101,2024-05,2.0,7.0
ЦБ022101,2024-06,1.0,7.0
ЦБ022106,2022-11,2.0,12.0
ЦБ022106,2024-02,5.0,7.0
ЦБ022107,2022-04,1.0,5.0
ЦБ022107,2022-11,1.0,4.0
ЦБ022108,2022-11,3.0,5.0
ЦБ022108,2023-07,2.0,9.0
ЦБ022109,2022-02,12.0,17.0
ЦБ022109,2022-03,2.0,7.0
ЦБ022109,2022-08,4.0,5.0
ЦБ022109,2022-10,3.0,18.0
ЦБ022109,2022-11,4.0,38.0
ЦБ022109,2023-03,2.0,13.0
ЦБ022109,2023-04,3.0,13.0
ЦБ022109,2024-02,2.0,11.0
ЦБ022109,2024-08,2.0,
ЦБ022110,2022-02,2.0,8.0
ЦБ022110,2023-04,1.0,7.0
ЦБ022111,2023-03,1.0,8.0
ЦБ022114,2022-09,2.0,2.0
ЦБ022114,2023-01,2.0,2.0
ЦБ022115,2022-03,1.0,1.0
ЦБ022115,2022-06,2.0,2.0
ЦБ022115,2022-07,2.0,6.0
ЦБ022115,2022-11,2.0,4.0
ЦБ022115,2023-04,1.0,5.0
ЦБ022115,2023-09,1.0,3.0
ЦБ022115,2023-11,2.0,5.0
ЦБ022116,2022-01,1.0,4.0
ЦБ022116,2022-03,3.0,5.0
ЦБ022116,2022-04,1.0,3.0
ЦБ022116,2022-05,1.0,4.0
ЦБ022116,2022-06,2.0,6.0
ЦБ022116,2022-09,1.0,2.0
ЦБ022116,2022-12,1.0,2.0
ЦБ022116,2023-03,2.0,2.0
ЦБ022116,2023-04,1.0,4.0
ЦБ022116,2023-07,1.0,3.0
ЦБ022116,2023-09,1.0,3.0
ЦБ022116,2023-10,1.0,3.0
ЦБ022116,2023-11,1.0,3.0
ЦБ022116,2023-12,1.0,3.0
ЦБ022116,2024-05,1.0,2.0
ЦБ022116,2024-06,2.0,3.0
ЦБ022116,2024-07,2.0,0.0
ЦБ022118,2022-06,1.0,2.0
ЦБ022118,2023-03,1.0,0.0
ЦБ022125,2023-04,1.0,0.0
ЦБ022131,2024-05,1.0,0.0
ЦБ022132,2022-05,1.0,0.0
ЦБ022133,2022-07,1.0,0.0
ЦБ022139,2023-09,1.0,0.0
ЦБ022140,2024-04,1.0,0.0
ЦБ022152,2022-10,1.0,2.0
ЦБ022152,2023-01,1.0,0.0
ЦБ022153,2022-04,1.0,2.0
ЦБ022153,2022-07,1.0,1.0
ЦБ022153,2022-10,1.0,2.0
ЦБ022153,2023-03,1.0,2.0
ЦБ022153,2023-10,1.0,2.0
ЦБ022153,2023-11,1.0,2.0
ЦБ022154,2022-04,0.0,4.0
ЦБ022155,2022-04,1.0,1.0
ЦБ022155,2023-09,1.0,0.0
ЦБ022156,2024-05,1.0,0.0
ЦБ022157,2024-05,1.0,0.0
ЦБ022158,2022-08,2.0,0.0
ЦБ022161,2022-03,1.0,3.0
ЦБ022161,2022-05,1.0,3.0
ЦБ022161,2022-06,1.0,4.0
ЦБ022161,2023-02,1.0,1.0
ЦБ022163,2022-05,1.0,1.0
ЦБ022163,2022-06,1.0,2.0
ЦБ022163,2022-10,1.0,2.0
ЦБ022163,2022-12,1.0,1.0
ЦБ022163,2023-01,1.0,1.0
ЦБ022163,2023-03,1.0,4.0
ЦБ022163,2023-08,1.0,1.0
ЦБ022163,2024-02,1.0,2.0
ЦБ022163,2024-03,1.0,2.0
ЦБ022163,2024-05,1.0,1.0
ЦБ022164,2022-01,1.0,2.0
ЦБ022164,2023-02,1.0,1.0
ЦБ022164,2023-05,1.0,0.0
ЦБ022170,2022-03,0.0,1.0
ЦБ022171,2022-03,0.0,1.0
ЦБ022181,2022-04,2.0,1.0
ЦБ022181,2022-09,1.0,4.0
ЦБ022181,2022-12,1.0,1.0
ЦБ022184,2023-10,1.0,1.0
ЦБ022185,2022-02,1.0,0.0
ЦБ022188,2022-05,1.0,2.0
ЦБ022192,2022-02,1.0,1.0
ЦБ022192,2024-07,1.0,0.0
ЦБ022193,2022-03,1.0,2.0
ЦБ022193,2022-08,1.0,2.0
ЦБ022193,2022-10,1.0,2.0
ЦБ022193,2022-11,1.0,2.0
ЦБ022193,2023-05,1.0,0.0
ЦБ022195,2024-06,8.0,8.0
ЦБ022201,2022-04,1.0,2.0
ЦБ022201,2022-07,0.0,1.0
ЦБ022202,2022-10,2.0,14.0
ЦБ022204,2022-02,1.0,1.0
ЦБ022204,2023-07,1.0,0.0
ЦБ022211,2022-08,1.0,1.0
ЦБ022212,2024-01,2.0,0.0
ЦБ022216,2022-03,1.0,1.0
ЦБ022216,2022-12,1.0,1.0
ЦБ022217,2022-05,2.0,12.0
ЦБ022217,2023-05,2.0,10.0
ЦБ022217,2023-07,1.0,9.0
ЦБ022217,2023-09,1.0,8.0
ЦБ022217,2024-02,1.0,7.0
ЦБ022217,2024-04,1.0,0.0
ЦБ022217,2024-05,4.0,10.0
ЦБ022217,2024-06,2.0,20.0
ЦБ022219,2022-03,2.0,8.0
ЦБ022219,2022-05,3.0,13.0
ЦБ022219,2022-06,2.0,22.0
ЦБ022219,2022-07,1.0,12.0
ЦБ022219,2022-10,1.0,11.0
ЦБ022219,2022-12,1.0,10.0
ЦБ022219,2023-04,2.0,8.0
ЦБ022219,2023-07,2.0,9.0
ЦБ022219,2023-08,7.0,18.0
ЦБ022219,2023-09,1.0,8.0
ЦБ022219,2023-12,1.0,6.0
ЦБ022219,2024-01,1.0,4.0
ЦБ022219,2024-02,2.0,1.0
ЦБ022219,2024-03,3.0,27.0
ЦБ022219,2024-04,4.0,32.0
ЦБ022219,2024-05,5.0,10.0
ЦБ022219,2024-06,2.0,10.0
ЦБ022223,2022-04,1.0,2.0
ЦБ022223,2023-02,1.0,0.0
ЦБ022230,2024-06,1.0,0.0
ЦБ022232,2022-01,1.0,4.0
ЦБ022232,2022-03,3.0,6.0
ЦБ022232,2022-04,2.0,5.0
ЦБ022232,2022-05,6.0,11.0
ЦБ022232,2022-06,5.0,10.0
ЦБ022232,2022-07,2.0,5.0
ЦБ022232,2022-08,4.0,8.0
ЦБ022232,2022-09,3.0,8.0
ЦБ022232,2022-10,5.0,18.0
ЦБ022232,2022-11,1.0,6.0
ЦБ022232,2022-12,1.0,5.0
ЦБ022232,2023-01,1.0,6.0
ЦБ022232,2023-02,1.0,8.0
ЦБ022232,2023-03,3.0,9.0
ЦБ022232,2023-04,4.0,9.0
ЦБ022232,2023-05,4.0,9.0
ЦБ022232,2023-06,3.0,9.0
ЦБ022232,2023-07,1.0,5.0
ЦБ022232,2023-08,3.0,8.0
ЦБ022232,2023-09,2.0,8.0
ЦБ022232,2023-10,4.0,9.0
ЦБ022232,2023-11,2.0,4.0
ЦБ022232,2024-01,0.0,4.0
ЦБ022232,2024-03,1.0,7.0
ЦБ022232,2024-04,2.0,5.0
ЦБ022232,2024-05,2.0,3.0
ЦБ022232,2024-07,4.0,8.0
ЦБ022232,2024-08,1.0,2.0
ЦБ022238,2022-12,1.0,0.0
ЦБ022245,2023-07,1.0,1.0
ЦБ022245,2023-11,1.0,0.0
ЦБ022246,2022-06,2.0,2.0
ЦБ022246,2022-08,2.0,0.0
ЦБ022248,2022-03,1.0,0.0
ЦБ022248,2023-08,1.0,0.0
ЦБ022255,2022-03,0.0,4.0
ЦБ022255,2022-04,2.0,4.0
ЦБ022255,2022-07,2.0,6.0
ЦБ022255,2023-03,2.0,6.0
ЦБ022255,2024-03,2.0,2.0
ЦБ022255,2024-04,2.0,4.0
ЦБ022257,2022-02,1.0,2.0
ЦБ022257,2022-04,1.0,0.0
ЦБ022258,2024-07,1.0,2.0
ЦБ022259,2022-07,1.0,4.0
ЦБ022259,2022-10,1.0,1.0
ЦБ022259,2023-04,1.0,2.0
ЦБ022259,2023-07,1.0,1.0
ЦБ022259,2023-08,1.0,0.0
ЦБ022259,2024-02,1.0,5.0
ЦБ022259,2024-04,1.0,2.0
ЦБ022260,2022-11,1.0,2.0
ЦБ022260,2023-07,1.0,1.0
ЦБ022260,2024-01,1.0,2.0
ЦБ022260,2024-07,1.0,2.0
ЦБ022263,2023-03,1.0,2.0
ЦБ022264,2022-11,1.0,1.0
ЦБ022264,2024-04,1.0,0.0
ЦБ022269,2022-02,1.0,2.0
ЦБ022269,2023-04,1.0,3.0
ЦБ022269,2023-08,2.0,8.0
ЦБ022269,2024-04,4.0,8.0
ЦБ022269,2024-07,1.0,3.0
ЦБ022271,2023-04,2.0,3.0
ЦБ022271,2023-09,1.0,2.0
ЦБ022273,2022-08,1.0,1.0
ЦБ022273,2022-12,1.0,0.0
ЦБ022273,2023-05,1.0,1.0
ЦБ022273,2023-08,1.0,1.0
ЦБ022273,2024-02,1.0,2.0
ЦБ022273,2024-07,1.0,0.0
ЦБ022275,2024-07,1.0,2.0
ЦБ022277,2022-06,2.0,0.0
ЦБ022279,2022-04,1.0,2.0
ЦБ022279,2023-04,1.0,0.0
ЦБ022280,2022-04,1.0,2.0
ЦБ022280,2022-10,1.0,3.0
ЦБ022280,2022-11,1.0,4.0
ЦБ022280,2023-04,1.0,0.0
ЦБ022280,2023-05,1.0,0.0
ЦБ022281,2022-05,2.0,4.0
ЦБ022281,2022-06,2.0,8.0
ЦБ022281,2022-12,2.0,2.0
ЦБ022281,2023-04,2.0,2.0
ЦБ022281,2023-07,2.0,10.0
ЦБ022281,2023-08,2.0,4.0
ЦБ022281,2023-10,2.0,2.0
ЦБ022281,2024-01,2.0,4.0
ЦБ022281,2024-04,2.0,8.0
ЦБ022281,2024-06,2.0,4.0
ЦБ022281,2024-07,2.0,8.0
ЦБ022282,2022-07,1.0,5.0
ЦБ022282,2022-11,1.0,2.0
ЦБ022282,2023-04,1.0,3.0
ЦБ022282,2023-07,1.0,2.0
ЦБ022282,2023-10,1.0,1.0
ЦБ022282,2024-06,1.0,4.0
ЦБ022283,2022-07,1.0,2.0
ЦБ022283,2023-04,1.0,4.0
ЦБ022283,2023-10,1.0,3.0
ЦБ022283,2024-06,1.0,2.0
ЦБ022286,2022-03,1.0,1.0
ЦБ022286,2023-02,1.0,2.0
ЦБ022286,2023-03,1.0,2.0
ЦБ022286,2023-05,1.0,2.0
ЦБ022286,2023-06,1.0,2.0
ЦБ022286,2023-09,1.0,1.0
ЦБ022286,2024-01,1.0,2.0
ЦБ022288,2022-02,2.0,3.0
ЦБ022288,2022-04,1.0,4.0
ЦБ022288,2022-05,2.0,5.0
ЦБ022288,2022-06,2.0,4.0
ЦБ022288,2022-07,1.0,2.0
ЦБ022288,2022-08,1.0,3.0
ЦБ022288,2023-03,1.0,3.0
ЦБ022288,2023-05,1.0,4.0
ЦБ022288,2023-06,2.0,6.0
ЦБ022288,2023-07,2.0,5.0
ЦБ022288,2023-10,1.0,2.0
ЦБ022288,2024-01,1.0,4.0
ЦБ022288,2024-02,1.0,5.0
ЦБ022288,2024-04,1.0,2.0
ЦБ022288,2024-08,1.0,1.0
ЦБ022289,2022-02,1.0,6.0
ЦБ022289,2022-05,2.0,2.0
ЦБ022289,2022-10,1.0,3.0
ЦБ022289,2023-01,1.0,1.0
ЦБ022289,2023-03,1.0,8.0
ЦБ022289,2023-10,1.0,3.0
ЦБ022289,2024-02,1.0,2.0
ЦБ022289,2024-04,1.0,1.0
ЦБ022292,2022-09,1.0,0.0
ЦБ022293,2022-03,1.0,2.0
ЦБ022293,2022-09,3.0,5.0
ЦБ022293,2023-06,1.0,3.0
ЦБ022293,2023-08,1.0,1.0
ЦБ022293,2024-05,1.0,3.0
ЦБ022293,2024-06,1.0,0.0
ЦБ022293,2024-07,1.0,0.0
ЦБ022294,2022-01,2.0,4.0
ЦБ022295,2022-01,1.0,5.0
ЦБ022295,2022-03,2.0,3.0
ЦБ022295,2022-07,1.0,1.0
ЦБ022295,2022-09,1.0,0.0
ЦБ022298,2023-08,1.0,0.0
ЦБ022300,2023-06,2.0,0.0
ЦБ022301,2024-07,1.0,9.0
ЦБ022303,2022-01,2.0,8.0
ЦБ022303,2022-02,1.0,2.0
ЦБ022303,2022-03,3.0,1.0
ЦБ022303,2022-04,1.0,2.0
ЦБ022303,2022-05,3.0,7.0
ЦБ022303,2022-06,1.0,5.0
ЦБ022303,2022-07,1.0,3.0
ЦБ022303,2022-08,3.0,4.0
ЦБ022303,2022-10,1.0,1.0
ЦБ022303,2022-11,1.0,2.0
ЦБ022303,2022-12,1.0,4.0
ЦБ022303,2023-12,1.0,1.0
ЦБ022303,2024-04,1.0,1.0
ЦБ022303,2024-05,1.0,0.0
ЦБ022304,2022-03,0.0,2.0
ЦБ022304,2022-06,1.0,0.0
ЦБ022304,2022-07,1.0,0.0
ЦБ022306,2023-06,1.0,0.0
ЦБ022311,2022-03,1.0,0.0
ЦБ022313,2022-07,1.0,0.0
ЦБ022320,2022-01,1.0,2.0
ЦБ022320,2022-02,1.0,2.0
ЦБ022320,2022-03,1.0,1.0
ЦБ022320,2022-08,1.0,1.0
ЦБ022320,2023-02,2.0,2.0
ЦБ022320,2023-05,1.0,1.0
ЦБ022320,2023-12,1.0,0.0
ЦБ022320,2024-01,1.0,2.0
ЦБ022320,2024-04,1.0,3.0
ЦБ022320,2024-05,1.0,4.0
ЦБ022320,2024-07,1.0,1.0
ЦБ022334,2023-04,1.0,0.0
ЦБ022335,2023-01,1.0,0.0
ЦБ022336,2022-06,2.0,4.0
ЦБ022336,2023-03,2.0,4.0
ЦБ022336,2023-08,2.0,4.0
ЦБ022336,2024-05,3.0,5.0
ЦБ022336,2024-07,2.0,7.0
ЦБ022338,2022-06,2.0,2.0
ЦБ022338,2022-10,2.0,4.0
ЦБ022338,2023-05,2.0,4.0
ЦБ022338,2023-10,2.0,4.0
ЦБ022346,2022-02,1.0,0.0
ЦБ022348,2022-01,2.0,4.0
ЦБ022348,2022-02,2.0,6.0
ЦБ022348,2022-03,1.0,3.0
ЦБ022348,2022-08,1.0,2.0
ЦБ022348,2022-10,2.0,2.0
ЦБ022348,2023-06,3.0,2.0
ЦБ022348,2024-02,1.0,1.0
ЦБ022348,2024-04,1.0,4.0
ЦБ022349,2023-12,6.0,6.0
ЦБ022354,2023-07,2.0,2.0
ЦБ022357,2022-09,2.0,0.0
ЦБ022363,2022-03,3.0,14.0
ЦБ022363,2022-04,1.0,14.0
ЦБ022363,2022-05,0.0,10.0
ЦБ022363,2022-06,5.0,10.0
ЦБ022363,2022-07,1.0,7.0
ЦБ022363,2022-08,4.0,9.0
ЦБ022363,2022-09,2.0,6.0
ЦБ022363,2022-10,3.0,6.0
ЦБ022363,2022-11,2.0,8.0
ЦБ022363,2022-12,2.0,4.0
ЦБ022363,2023-02,1.0,6.0
ЦБ022363,2023-04,4.0,8.0
ЦБ022363,2023-05,1.0,4.0
ЦБ022363,2023-07,2.0,6.0
ЦБ022363,2023-08,2.0,8.0
ЦБ022363,2023-09,2.0,10.0
ЦБ022363,2023-11,2.0,3.0
ЦБ022363,2023-12,1.0,3.0
ЦБ022363,2024-01,3.0,7.0
ЦБ022363,2024-03,1.0,4.0
ЦБ022363,2024-04,2.0,6.0
ЦБ022363,2024-05,3.0,6.0
ЦБ022363,2024-06,2.0,5.0
ЦБ022363,2024-07,2.0,4.0
ЦБ022366,2022-01,1.0,2.0
ЦБ022366,2022-02,1.0,4.0
ЦБ022366,2022-06,1.0,1.0
ЦБ022366,2022-07,2.0,3.0
ЦБ022366,2022-09,2.0,3.0
ЦБ022366,2022-12,1.0,2.0
ЦБ022366,2023-01,1.0,4.0
ЦБ022366,2023-06,1.0,3.0
ЦБ022366,2024-01,1.0,2.0
ЦБ022366,2024-02,1.0,4.0
ЦБ022368,2022-08,1.0,3.0
ЦБ022368,2022-09,-1.0,4.0
ЦБ022368,2022-10,0.0,3.0
ЦБ022368,2022-12,2.0,3.0
ЦБ022368,2023-10,1.0,3.0
ЦБ022368,2024-03,2.0,4.0
ЦБ022374,2022-01,32.0,48.0
ЦБ022374,2022-03,16.0,16.0
ЦБ022374,2022-06,16.0,16.0
ЦБ022374,2022-11,16.0,0.0
ЦБ022374,2023-09,16.0,17.0
ЦБ022374,2023-11,16.0,16.0
ЦБ022375,2023-03,1.0,2.0
ЦБ022375,2024-06,1.0,0.0
ЦБ022380,2023-07,2.0,3.0
ЦБ022380,2023-12,1.0,1.0
ЦБ022381,2022-12,1.0,1.0
ЦБ022381,2023-02,1.0,1.0
ЦБ022381,2023-07,1.0,3.0
ЦБ022381,2023-12,1.0,2.0
ЦБ022382,2023-05,1.0,1.0
ЦБ022385,2022-01,1.0,48.0
ЦБ022385,2022-02,5.0,27.0
ЦБ022385,2022-03,1.0,24.0
ЦБ022385,2022-04,3.0,22.0
ЦБ022385,2022-05,2.0,18.0
ЦБ022385,2022-06,4.0,18.0
ЦБ022385,2022-08,8.0,10.0
ЦБ022385,2022-10,10.0,40.0
ЦБ022385,2022-12,2.0,12.0
ЦБ022385,2023-01,6.0,11.0
ЦБ022385,2023-02,2.0,20.0
ЦБ022385,2023-03,11.0,35.0
ЦБ022385,2023-04,2.0,38.0
ЦБ022385,2023-05,17.0,73.0
ЦБ022385,2023-06,5.0,9.0
ЦБ022385,2023-07,24.0,82.0
ЦБ022385,2023-08,7.0,145.0
ЦБ022385,2023-09,17.0,47.0
ЦБ022385,2023-10,18.0,39.0
ЦБ022385,2023-11,8.0,20.0
ЦБ022385,2023-12,19.0,25.0
ЦБ022385,2024-01,35.0,98.0
ЦБ022385,2024-02,7.0,66.0
ЦБ022385,2024-03,32.0,57.0
ЦБ022385,2024-04,9.0,78.0
ЦБ022385,2024-05,19.0,30.0
ЦБ022385,2024-06,6.0,48.0
ЦБ022385,2024-07,24.0,88.0
ЦБ022386,2022-10,3.0,15.0
ЦБ022386,2022-12,5.0,10.0
ЦБ022386,2023-07,2.0,8.0
ЦБ022386,2023-09,5.0,0.0
ЦБ022386,2023-10,3.0,20.0
ЦБ022386,2024-07,10.0,10.0
ЦБ022387,2023-09,2.0,8.0
ЦБ022388,2022-07,2.0,2.0
ЦБ022388,2022-08,4.0,6.0
ЦБ022388,2023-04,2.0,4.0
ЦБ022388,2023-05,2.0,4.0
ЦБ022390,2022-10,1.0,3.0
ЦБ022390,2022-11,1.0,4.0
ЦБ022390,2024-04,2.0,7.0
ЦБ022390,2024-05,2.0,7.0
ЦБ022390,2024-06,3.0,2.0
ЦБ022391,2022-04,1.0,2.0
ЦБ022391,2022-06,3.0,6.0
ЦБ022391,2022-07,1.0,2.0
ЦБ022391,2022-08,2.0,5.0
ЦБ022391,2022-09,2.0,6.0
ЦБ022391,2022-11,1.0,0.0
ЦБ022391,2022-12,2.0,3.0
ЦБ022391,2023-01,1.0,7.0
ЦБ022391,2023-03,1.0,4.0
ЦБ022391,2023-04,1.0,5.0
ЦБ022391,2023-05,1.0,6.0
ЦБ022391,2023-07,1.0,3.0
ЦБ022391,2023-10,1.0,2.0
ЦБ022391,2024-01,2.0,4.0
ЦБ022391,2024-02,1.0,6.0
ЦБ022391,2024-04,1.0,2.0
ЦБ022391,2024-06,2.0,2.0
ЦБ022391,2024-07,1.0,5.0
ЦБ022392,2022-03,1.0,2.0
ЦБ022392,2022-04,1.0,2.0
ЦБ022392,2022-11,1.0,0.0
ЦБ022393,2022-04,2.0,4.0
ЦБ022393,2022-10,2.0,6.0
ЦБ022393,2022-11,-2.0,4.0
ЦБ022393,2023-04,2.0,2.0
ЦБ022393,2024-02,2.0,4.0
ЦБ022394,2022-10,1.0,1.0
ЦБ022394,2023-03,1.0,1.0
ЦБ022394,2023-10,1.0,1.0
ЦБ022394,2023-11,1.0,0.0
ЦБ022394,2024-07,1.0,2.0
ЦБ022395,2022-03,1.0,0.0
ЦБ022396,2022-01,1.0,5.0
ЦБ022396,2022-02,2.0,2.0
ЦБ022396,2022-07,1.0,3.0
ЦБ022396,2022-09,1.0,3.0
ЦБ022396,2022-10,1.0,3.0
ЦБ022396,2023-01,2.0,4.0
ЦБ022396,2023-04,2.0,6.0
ЦБ022396,2023-05,2.0,8.0
ЦБ022396,2023-07,1.0,3.0
ЦБ022396,2023-10,2.0,3.0
ЦБ022396,2023-12,3.0,5.0
ЦБ022396,2024-02,2.0,5.0
ЦБ022396,2024-03,2.0,5.0
ЦБ022396,2024-04,1.0,3.0
ЦБ022396,2024-05,1.0,8.0
ЦБ022396,2024-06,2.0,10.0
ЦБ022396,2024-07,1.0,5.0
ЦБ022399,2023-08,1.0,0.0
ЦБ022400,2024-07,2.0,0.0
ЦБ022402,2024-07,1.0,0.0
ЦБ022403,2022-02,2.0,1.0
ЦБ022409,2022-01,1.0,5.0
ЦБ022409,2022-02,1.0,7.0
ЦБ022409,2022-05,1.0,4.0
ЦБ022409,2023-08,1.0,3.0
ЦБ022409,2023-10,1.0,2.0
ЦБ022409,2024-06,1.0,1.0
ЦБ022411,2022-11,1.0,3.0
ЦБ022411,2023-04,2.0,1.0
ЦБ022411,2023-05,1.0,2.0
ЦБ022411,2023-09,1.0,3.0
ЦБ022411,2024-01,1.0,2.0
ЦБ022411,2024-05,1.0,0.0
ЦБ022411,2024-06,1.0,0.0
ЦБ022412,2024-02,1.0,0.0
ЦБ022413,2022-02,1.0,3.0
ЦБ022413,2022-05,1.0,1.0
ЦБ022413,2022-06,1.0,2.0
ЦБ022413,2022-10,1.0,2.0
ЦБ022413,2023-08,1.0,2.0
ЦБ022413,2024-05,1.0,1.0
ЦБ022414,2022-04,1.0,1.0
ЦБ022414,2022-05,1.0,3.0
ЦБ022414,2022-06,1.0,4.0
ЦБ022414,2023-06,1.0,3.0
ЦБ022414,2023-10,1.0,1.0
ЦБ022415,2022-04,2.0,2.0
ЦБ022415,2022-10,2.0,6.0
ЦБ022415,2022-11,-2.0,4.0
ЦБ022415,2023-09,1.0,3.0
ЦБ022415,2023-12,2.0,7.0
ЦБ022416,2022-01,1.0,10.0
ЦБ022416,2022-02,2.0,3.0
ЦБ022416,2022-03,1.0,1.0
ЦБ022416,2022-04,2.0,1.0
ЦБ022416,2022-05,1.0,4.0
ЦБ022416,2022-06,1.0,3.0
ЦБ022416,2022-08,1.0,3.0
ЦБ022416,2022-10,1.0,3.0
ЦБ022416,2023-01,1.0,3.0
ЦБ022416,2023-05,1.0,2.0
ЦБ022416,2023-08,1.0,3.0
ЦБ022416,2024-02,1.0,3.0
ЦБ022416,2024-04,1.0,3.0
ЦБ022416,2024-06,1.0,1.0
ЦБ022417,2022-01,2.0,11.0
ЦБ022417,2022-02,1.0,4.0
ЦБ022417,2022-03,1.0,3.0
ЦБ022417,2022-04,1.0,2.0
ЦБ022417,2022-05,1.0,3.0
ЦБ022417,2022-06,1.0,2.0
ЦБ022417,2022-12,1.0,4.0
ЦБ022417,2023-01,1.0,2.0
ЦБ022417,2023-04,1.0,0.0
ЦБ022417,2023-05,1.0,3.0
ЦБ022417,2024-02,1.0,2.0
ЦБ022417,2024-06,1.0,1.0
ЦБ022430,2022-01,1.0,2.0
ЦБ022430,2023-03,1.0,1.0
ЦБ022433,2022-07,1.0,2.0
ЦБ022433,2022-12,1.0,1.0
ЦБ022433,2023-10,1.0,1.0
ЦБ022433,2024-02,1.0,0.0
ЦБ022433,2024-03,1.0,2.0
ЦБ022433,2024-04,1.0,3.0
ЦБ022434,2022-03,16.0,236.0
ЦБ022434,2022-04,20.0,235.0
ЦБ022434,2022-05,21.0,123.0
ЦБ022434,2022-06,12.0,119.0
ЦБ022434,2022-07,4.0,103.0
ЦБ022434,2022-08,16.0,91.0
ЦБ022434,2022-09,12.0,59.0
ЦБ022434,2022-10,32.0,39.0
ЦБ022434,2022-11,20.0,17.0
ЦБ022434,2022-12,44.0,31.0
ЦБ022434,2023-01,16.0,10.0
ЦБ022434,2023-02,4.0,2.0
ЦБ022434,2023-04,1.0,1.0
ЦБ022434,2023-07,1.0,0.0
ЦБ022434,2023-10,8.0,8.0
ЦБ022434,2023-11,8.0,8.0
ЦБ022436,2024-04,1.0,0.0
ЦБ022438,2022-09,1.0,3.0
ЦБ022438,2022-10,1.0,7.0
ЦБ022438,2023-02,2.0,3.0
ЦБ022438,2023-05,1.0,2.0
ЦБ022438,2024-02,1.0,3.0
ЦБ022438,2024-04,0.0,0.0
ЦБ022438,2024-05,2.0,0.0
ЦБ022438,2024-07,2.0,20.0
ЦБ022442,2023-04,2.0,0.0
ЦБ022443,2022-06,1.0,1.0
ЦБ022443,2024-08,1.0,
ЦБ022445,2022-07,1.0,0.0
ЦБ022447,2023-02,1.0,0.0
ЦБ022449,2022-01,1.0,4.0
ЦБ022449,2022-10,2.0,4.0
ЦБ022449,2022-11,1.0,5.0
ЦБ022449,2023-05,1.0,0.0
ЦБ022449,2023-06,1.0,3.0
ЦБ022449,2023-08,1.0,2.0
ЦБ022449,2023-10,1.0,2.0
ЦБ022449,2024-03,1.0,1.0
ЦБ022450,2022-04,1.0,3.0
ЦБ022450,2022-07,1.0,2.0
ЦБ022450,2022-10,1.0,1.0
ЦБ022450,2023-06,2.0,5.0
ЦБ022450,2023-08,1.0,1.0
ЦБ022450,2024-05,1.0,2.0
ЦБ022451,2022-03,1.0,2.0
ЦБ022451,2022-09,1.0,3.0
ЦБ022451,2023-08,1.0,1.0
ЦБ022451,2023-10,2.0,2.0
ЦБ022451,2024-06,1.0,2.0
ЦБ022456,2022-03,1.0,0.0
ЦБ022457,2023-11,2.0,0.0
ЦБ022459,2022-01,2.0,0.0
ЦБ022459,2022-06,2.0,58.0
ЦБ022459,2022-09,6.0,22.0
ЦБ022459,2022-12,4.0,18.0
ЦБ022459,2023-03,2.0,16.0
ЦБ022459,2023-12,1.0,13.0
ЦБ022459,2024-01,2.0,9.0
ЦБ022459,2024-02,4.0,2.0
ЦБ022459,2024-04,5.0,2.0
ЦБ022462,2022-01,30.0,50.0
ЦБ022462,2023-05,30.0,80.0
ЦБ022470,2022-08,1.0,1.0
ЦБ022470,2023-07,1.0,0.0
ЦБ022471,2022-11,2.0,2.0
ЦБ022473,2023-01,2.0,3.0
ЦБ022473,2023-07,2.0,4.0
ЦБ022473,2023-08,1.0,4.0
ЦБ022473,2023-11,2.0,4.0
ЦБ022473,2024-03,1.0,2.0
ЦБ022473,2024-07,1.0,2.0
ЦБ022474,2023-03,4.0,0.0
ЦБ022474,2023-04,3.0,0.0
ЦБ022474,2023-11,4.0,13.0
ЦБ022474,2024-04,7.0,11.0
ЦБ022474,2024-06,3.0,13.0
ЦБ022475,2022-05,2.0,6.0
ЦБ022475,2022-08,4.0,0.0
ЦБ022475,2022-11,3.0,8.0
ЦБ022475,2022-12,4.0,15.0
ЦБ022475,2023-03,1.0,8.0
ЦБ022475,2023-05,4.0,8.0
ЦБ022475,2023-09,10.0,14.0
ЦБ022475,2024-04,2.0,4.0
ЦБ022475,2024-06,3.0,15.0
ЦБ022476,2022-01,3.0,15.0
ЦБ022476,2022-04,4.0,9.0
ЦБ022476,2022-05,2.0,5.0
ЦБ022476,2022-06,4.0,2.0
ЦБ022476,2022-07,3.0,12.0
ЦБ022476,2022-08,0.0,22.0
ЦБ022476,2022-10,7.0,11.0
ЦБ022476,2022-11,5.0,20.0
ЦБ022476,2022-12,2.0,4.0
ЦБ022476,2023-01,4.0,4.0
ЦБ022476,2023-02,1.0,2.0
